555,547,556,550,556,560,554,547,549,546
555,545,556,550,554,559,554,546,549,545
555,545,556,550,554,559,554,546,549,545
555,545,556,550,553,559,554,547,549,545
555,544,555,550,553,559,554,545,548,544
554,543,555,549,552,559,554,545,548,544
553,541,555,548,552,558,554,545,548,543
552,540,554,548,551,557,553,544,547,542
551,537,554,547,551,556,553,544,547,541
550,536,554,546,550,554,552,543,546,540
548,533,553,545,549,553,551,542,545,539
547,531,553,544,548,551,551,542,544,537
546,530,552,543,547,550,550,541,543,536
545,529,552,542,547,549,548,541,542,534
545,527,551,541,545,547,547,540,542,534
544,526,550,540,544,547,546,540,540,533
543,524,550,539,543,546,544,540,540,533
543,522,550,539,542,545,542,541,539,532
542,521,549,539,542,544,541,542,538,531
542,521,548,539,541,543,541,544,538,530
542,523,548,539,541,542,542,546,539,530
543,524,548,539,541,542,543,549,541,530
543,525,548,541,541,542,544,551,542,532
543,527,549,543,540,543,544,553,544,533
544,529,550,545,540,545,545,555,546,535
545,531,551,548,540,547,547,556,548,537
546,534,553,551,539,549,548,558,550,539
548,538,554,553,540,552,550,559,552,541
549,541,556,556,542,555,552,561,554,543
551,545,558,559,544,558,555,563,556,545
552,549,560,561,546,561,556,565,558,548
554,553,561,561,549,563,557,566,559,550
557,556,561,562,552,563,558,566,560,552
559,560,562,563,554,565,560,566,560,555
562,562,564,563,556,566,561,566,561,557
565,563,565,563,558,567,563,565,562,558
566,564,566,562,560,567,565,564,564,559
567,564,567,562,561,567,566,563,564,560
567,565,568,561,561,566,566,562,564,560
568,564,568,561,562,565,567,561,564,560
568,564,567,560,561,564,566,559,564,559
567,562,566,558,561,563,566,558,562,558
567,561,566,557,561,562,566,556,561,557
566,560,565,555,560,560,565,553,560,555
565,558,564,553,559,558,565,552,559,553
564,555,563,550,558,557,564,550,557,551
563,552,561,549,557,554,562,548,555,548
560,548,560,545,555,552,560,546,552,546
557,544,558,543,554,549,558,543,551,543
555,538,557,541,552,547,556,540,548,539
553,536,556,540,551,544,555,538,544,537
547,531,554,539,546,542,552,535,540,534
545,528,552,538,542,539,549,533,538,531
541,526,549,539,538,538,548,532,534,528
538,525,547,538,535,537,544,532,533,527
536,524,544,538,532,536,542,534,529,525
534,524,542,540,530,536,540,534,528,523
533,525,539,541,528,536,538,536,529,524
533,526,538,542,528,537,536,538,527,523
534,529,538,542,528,539,536,539,529,524
535,530,537,542,529,540,536,540,529,524
536,532,538,541,530,542,536,541,532,525
538,534,538,541,531,543,537,541,532,527
540,535,539,541,533,544,540,541,533,526
541,537,541,543,534,545,540,541,535,527
543,539,542,545,535,545,541,540,537,528
544,541,543,548,537,544,542,540,537,529
545,542,544,549,538,544,542,541,539,530
546,542,545,550,540,545,541,543,540,530
547,542,546,550,541,546,541,545,541,531
