143,147,143,145,225,127,132,139,122,122
143,147,143,145,143,127,132,140,121,121
143,147,143,144,143,128,132,140,121,121
144,149,143,145,143,128,133,141,122,122
145,149,143,145,144,129,133,141,122,121
146,149,143,145,145,131,133,141,122,121
147,150,144,145,146,132,134,141,122,122
148,152,144,146,146,133,134,141,122,122
150,151,144,145,147,135,134,141,123,121
150,152,144,147,148,135,134,141,122,122
150,151,144,147,148,136,135,141,123,122
151,151,144,147,148,137,136,140,123,122
150,151,144,145,148,137,136,139,123,122
149,150,144,144,148,137,136,138,123,122
149,149,144,141,147,137,136,136,123,122
147,147,144,137,145,137,135,133,122,121
145,144,143,133,144,135,135,130,121,121
143,142,143,128,142,133,133,126,119,119
141,139,141,123,139,130,131,122,117,118
138,136,139,117,136,128,129,118,114,115
136,135,137,111,133,125,126,113,110,113
133,128,134,105,130,121,124,109,107,110
130,122,130,100,126,117,120,104,103,107
126,115,126,94,123,113,117,99,99,103
122,110,121,89,119,107,113,94,95,99
118,103,116,84,116,101,109,88,91,96
114,98,110,79,111,96,103,80,87,92
109,92,105,75,107,91,98,73,83,89
104,87,100,71,102,86,93,67,79,85
99,81,94,67,98,81,88,63,76,82
94,77,88,63,92,77,83,60,72,79
90,73,81,56,88,71,76,57,69,76
86,70,72,54,84,62,68,56,64,74
83,67,64,54,81,59,63,56,58,72
79,64,60,55,77,58,58,58,55,70
75,59,55,58,75,59,55,61,53,68
70,58,52,62,73,60,51,66,53,67
65,59,51,68,71,63,48,72,53,68
62,62,50,74,71,67,45,78,54,69
63,66,51,80,71,72,43,85,56,73
64,72,53,88,72,80,43,93,60,77
68,79,57,96,75,87,44,102,65,82
74,88,63,104,78,95,47,108,70,86
81,99,68,112,83,103,52,114,76,91
91,110,74,118,88,110,60,119,83,96
100,119,81,124,93,118,68,124,92,101
109,128,87,129,100,123,76,129,99,106
117,134,96,132,106,128,84,133,105,110
126,141,102,136,113,133,92,137,114,115
134,144,110,139,121,137,99,141,120,117
142,150,117,144,128,139,107,144,124,121
145,152,123,147,133,140,113,146,127,124
150,154,128,150,136,141,119,148,131,125
152,157,133,152,140,142,124,149,132,126
154,159,137,152,143,143,128,149,135,128
155,159,140,152,145,142,132,149,135,128
154,160,142,151,147,142,135,148,136,128
153,160,144,149,148,140,137,147,138,129
152,160,146,148,149,139,138,146,137,129
150,159,147,144,149,137,139,143,138,130
148,157,147,141,149,136,139,141,137,129
147,155,146,138,148,135,139,139,137,129
145,152,145,136,148,134,138,137,135,130
143,150,143,134,147,133,139,136,135,129
140,148,143,133,146,132,137,136,134,128
138,147,141,132,145,131,136,135,134,128
137,146,139,132,145,130,134,135,132,128
136,145,138,131,145,128,132,134,132,128
136,143,137,131,145,127,131,134,131,128
135,143,137,130,145,125,129,133,130,128
