110,89,136,87,70
110,89,136,88,69
109,89,137,89,69
109,88,137,90,70
109,88,138,90,70
109,88,138,90,70
108,88,138,90,70
108,88,138,90,70
107,87,139,89,71
107,87,138,89,71
107,88,139,89,71
107,87,139,89,71
107,88,139,89,71
107,88,139,89,70
107,88,138,89,70
106,88,138,89,71
106,87,138,89,71
105,87,138,89,71
105,87,138,89,71
105,87,138,89,72
104,87,138,90,72
104,88,138,90,73
104,88,138,89,73
104,89,138,89,74
105,89,139,89,74
105,89,139,89,74
106,90,139,88,74
107,90,139,88,74
107,91,139,88,74
108,91,139,88,74
109,91,139,88,74
109,91,139,89,74
110,90,140,90,74
111,90,141,91,74
112,90,142,92,73
112,90,143,93,73
112,91,143,95,73
112,91,144,96,73
112,91,145,99,73
112,92,146,100,74
