563,575,569,556,552
562,575,569,556,552
562,574,568,556,552
562,574,568,556,552
561,574,568,556,553
561,574,568,556,553
561,575,568,556,553
562,576,568,556,553
562,576,567,556,554
563,577,567,556,555
563,578,566,555,555
564,578,565,555,556
565,579,565,555,557
566,579,564,555,558
567,580,564,554,559
567,581,564,554,560
567,582,564,553,561
567,583,563,553,562
567,584,563,552,564
567,585,564,552,564
567,586,564,553,566
567,587,564,553,566
567,588,564,554,567
566,588,564,554,569
566,589,565,555,571
567,589,565,556,572
567,588,566,558,574
568,587,567,559,576
568,586,567,561,579
569,585,568,562,581
571,584,569,563,583
572,582,570,565,586
574,581,571,566,587
575,579,572,568,589
577,577,573,569,591
578,576,574,571,592
580,574,576,572,593
581,574,577,573,594
582,573,578,574,594
584,573,579,576,595
