189,189,186,187,187,190,185,181,190,195
190,190,186,187,187,190,185,181,190,195
190,190,186,187,187,189,184,180,190,195
189,190,186,187,187,189,183,180,189,195
189,189,185,186,188,189,182,179,189,195
188,188,184,186,187,188,180,178,188,194
187,187,183,185,187,187,179,177,187,194
185,186,181,184,186,186,177,175,186,192
183,184,180,183,184,184,175,174,184,191
180,183,178,182,183,182,172,172,181,189
178,181,176,180,180,179,169,170,178,187
175,178,173,178,178,175,165,167,176,184
172,176,171,176,176,172,161,165,173,181
170,174,168,175,173,168,157,162,170,178
167,171,166,173,170,164,153,159,167,175
164,168,163,171,167,160,149,155,164,171
162,166,160,168,163,156,145,151,161,168
159,163,157,166,160,152,141,147,158,164
156,161,154,163,157,147,137,143,155,161
154,158,151,160,153,144,133,139,152,158
151,155,148,157,150,140,130,135,149,155
148,152,145,153,146,137,127,131,146,153
145,150,141,150,142,134,125,128,144,150
141,147,138,146,138,130,123,124,141,147
138,145,135,142,134,127,120,120,138,144
134,142,131,137,129,123,118,115,136,142
131,140,129,133,125,120,116,110,133,139
127,137,125,129,121,116,114,104,130,136
123,135,122,126,117,113,112,98,128,133
119,133,118,122,113,109,110,94,125,131
115,132,115,118,110,105,108,90,123,128
112,129,112,114,106,101,106,87,120,125
109,127,109,111,102,97,104,83,118,122
106,125,106,108,98,93,102,80,116,118
102,123,103,105,94,90,99,76,114,116
99,122,100,102,90,85,97,73,111,113
97,120,97,99,85,80,94,69,109,110
94,118,95,96,81,72,91,66,106,107
91,115,92,94,73,66,88,63,104,104
89,113,90,91,67,61,85,61,101,98
