563,575,569,556,552,558,565,579,558,573
562,575,569,556,552,558,565,579,558,573
562,574,568,556,552,558,566,579,558,573
562,574,568,556,552,558,566,579,558,572
561,574,568,556,553,558,567,580,559,572
561,574,568,556,553,557,567,580,559,572
561,575,568,556,553,557,567,580,559,572
562,576,568,556,553,558,568,581,560,571
562,576,567,556,554,558,568,581,561,572
563,577,567,556,555,558,568,581,561,572
563,578,566,555,555,559,568,581,562,572
564,578,565,555,556,559,569,582,563,573
565,579,565,555,557,560,569,583,563,574
566,579,564,555,558,561,571,583,565,575
567,580,564,554,559,562,572,583,566,576
567,581,564,554,560,564,573,584,567,577
567,582,564,553,561,565,574,585,569,577
567,583,563,553,562,566,575,586,570,578
567,584,563,552,564,566,576,586,571,579
567,585,564,552,564,568,577,587,572,580
567,586,564,553,566,569,577,588,574,580
567,587,564,553,566,570,578,588,574,581
567,588,564,554,567,571,578,588,575,581
566,588,564,554,569,572,578,589,575,582
566,589,565,555,571,574,578,589,575,582
567,589,565,556,572,575,578,589,575,583
567,588,566,558,574,576,578,590,576,584
568,587,567,559,576,578,578,589,576,584
568,586,567,561,579,580,578,589,576,585
569,585,568,562,581,582,579,590,577,586
571,584,569,563,583,584,579,590,578,586
572,582,570,565,586,586,579,591,578,587
574,581,571,566,587,587,579,592,579,588
575,579,572,568,589,588,579,592,579,589
577,577,573,569,591,590,580,593,579,589
578,576,574,571,592,591,581,593,580,590
580,574,576,572,593,592,583,593,581,591
581,574,577,573,594,591,584,594,581,591
582,573,578,574,594,592,585,595,582,592
584,573,579,576,595,592,586,596,584,592
