562,574,573,569,574,573,579,568,582,582,576,568,582,583,573,574,568,575,582,594,564,567,574,580,560,562,553,563,569,568
562,574,573,569,574,573,579,568,582,582,575,568,582,583,574,574,567,575,581,591,563,567,574,579,560,561,553,563,569,567
562,574,573,570,573,573,579,567,582,582,574,568,582,583,573,574,567,575,581,589,563,566,573,579,560,559,553,563,569,567
563,574,573,570,573,573,580,568,582,582,574,567,582,583,572,574,567,575,580,586,562,566,573,578,560,559,553,562,568,567
563,574,573,570,573,573,580,568,582,582,573,567,581,583,572,575,567,574,580,584,562,566,573,578,559,558,553,562,568,567
563,574,573,570,572,574,580,568,582,582,572,567,581,582,573,575,567,574,580,581,561,565,573,577,560,558,554,563,567,567
564,575,573,570,572,575,580,569,581,582,573,567,580,583,574,576,567,574,581,576,562,565,572,577,559,559,553,563,567,566
564,577,574,571,572,577,580,569,581,582,572,566,579,584,575,576,568,574,581,575,561,564,573,576,560,560,553,564,566,567
565,578,575,571,573,578,581,569,581,582,573,566,579,584,577,577,569,574,581,575,561,563,573,575,560,560,553,564,565,567
566,580,576,571,573,579,582,569,581,582,573,565,578,585,579,577,570,574,581,575,561,562,574,574,561,561,554,565,565,567
567,582,577,571,573,581,583,569,581,582,574,564,578,585,580,578,571,575,580,574,561,562,574,573,562,561,554,566,564,567
567,584,578,572,574,582,583,569,582,583,575,564,577,585,582,578,572,575,580,574,561,561,576,573,563,562,554,567,564,567
568,586,579,572,575,582,583,569,582,583,575,563,577,585,584,578,572,575,580,574,561,561,577,573,564,563,555,568,564,567
569,588,580,573,575,582,583,568,582,583,576,563,577,585,585,578,572,575,580,574,561,561,579,574,565,563,555,569,564,567
570,589,580,573,576,582,583,568,583,584,577,562,578,586,586,578,573,576,579,574,561,560,581,575,567,564,555,571,564,567
571,590,581,573,577,582,583,567,584,585,577,562,578,586,586,578,573,577,579,575,561,559,582,576,568,565,556,572,565,567
571,591,582,573,578,581,584,566,585,586,577,562,578,586,586,579,574,577,579,575,561,559,584,577,570,566,556,574,566,567
571,591,582,574,579,581,584,566,586,587,578,562,579,586,586,579,575,578,579,576,561,558,585,578,572,567,557,576,567,567
571,592,583,574,579,581,585,566,587,588,578,562,579,585,585,580,577,578,579,577,561,559,586,580,574,568,558,577,568,568
572,592,583,574,579,582,586,566,587,588,578,562,579,584,585,580,578,578,580,578,562,559,587,581,575,570,558,578,569,570
572,593,584,574,580,582,586,567,588,589,579,563,578,584,584,581,579,578,580,579,563,560,588,582,577,571,558,578,570,571
572,592,585,574,580,582,587,568,588,590,579,563,578,583,584,582,581,578,582,580,564,561,588,583,578,572,559,579,572,573
573,593,586,575,581,583,588,569,588,590,580,564,578,583,584,583,582,579,583,581,566,563,588,584,580,573,560,580,574,575
573,593,586,576,581,584,589,571,588,591,580,565,578,584,585,584,582,579,584,583,567,564,589,585,581,575,561,581,576,576
574,593,587,577,582,585,590,573,589,591,580,567,577,585,586,586,583,580,585,584,569,566,589,586,581,576,562,582,578,577
574,593,588,578,582,586,591,574,589,592,581,569,578,586,586,587,583,581,586,586,571,567,590,587,581,577,564,582,580,578
575,593,589,580,582,587,592,576,589,592,582,571,578,587,587,587,583,582,586,588,571,568,590,588,580,578,565,583,582,579
576,593,589,581,582,588,594,576,588,592,583,573,579,588,588,587,582,582,586,589,572,568,591,588,578,579,567,583,583,580
576,592,590,582,582,589,594,576,587,593,584,575,579,588,588,587,581,583,586,590,571,569,591,587,575,579,569,582,584,580
576,593,591,583,581,589,595,575,586,593,585,577,580,589,588,587,580,583,585,591,569,569,591,586,572,578,571,580,584,580
576,593,592,584,580,590,595,574,585,593,587,578,580,590,588,587,578,583,583,591,567,569,590,584,568,576,572,578,583,580
575,594,592,584,579,590,594,572,583,594,587,579,581,590,587,586,576,583,580,591,563,568,589,581,564,573,572,575,582,578
574,594,591,584,576,589,593,570,580,594,587,578,581,590,586,584,574,582,576,591,559,567,588,577,560,569,571,571,579,577
572,592,590,583,574,589,591,568,577,593,586,577,580,590,585,582,572,580,571,590,555,565,585,572,556,565,569,568,576,574
569,590,588,582,571,588,589,566,573,592,585,575,578,589,583,579,569,578,567,589,550,563,581,567,552,561,566,563,571,571
566,587,586,579,567,586,586,563,569,591,582,572,576,587,580,576,567,575,561,587,545,561,578,562,548,556,562,559,566,567
562,584,582,577,563,583,581,559,565,589,580,568,573,583,578,572,564,572,555,584,541,558,574,557,543,551,557,555,561,563
558,579,577,573,559,580,575,555,561,587,577,564,570,579,575,569,561,568,550,580,537,555,570,551,539,545,551,549,556,558
554,573,572,570,554,576,570,550,556,584,573,560,566,575,572,565,558,564,545,577,532,552,565,546,534,540,546,546,551,553
550,568,567,566,550,572,564,546,553,580,570,556,563,570,569,561,555,560,541,573,529,548,561,540,528,535,541,541,546,548
544,563,561,561,544,568,558,543,549,576,566,552,559,565,566,558,553,556,537,569,527,545,556,537,524,530,537,535,541,543
541,558,556,556,540,563,552,537,546,572,562,547,556,560,563,556,551,551,532,565,524,541,551,532,522,526,532,533,537,539
536,553,552,550,536,559,548,533,544,568,557,543,552,554,561,552,549,547,530,562,523,540,548,531,520,524,530,531,532,535
532,547,548,546,532,555,545,531,543,564,553,539,548,550,559,549,548,543,528,558,523,537,544,527,520,523,524,531,528,533
529,543,545,541,527,551,543,531,543,561,549,536,545,546,557,547,548,540,527,556,525,534,542,525,520,523,519,532,526,531
526,540,543,537,525,549,543,531,544,558,546,533,543,544,555,545,548,538,528,553,526,532,540,523,522,523,517,531,524,530
526,539,542,534,523,546,542,531,545,555,543,532,541,542,553,543,550,538,530,550,529,531,539,523,523,524,516,532,523,530
525,538,542,531,524,545,543,531,548,554,540,531,540,542,552,541,551,536,531,549,531,528,539,525,525,525,515,534,523,531
525,539,541,528,525,544,544,532,550,552,538,531,540,542,550,539,553,537,533,547,534,527,540,527,528,526,514,535,523,531
