562,574,573,569,574,573,579,568,582,582,576,568,582,583,573,574,568,575,582,594
562,574,573,569,574,573,579,568,582,582,575,568,582,583,574,574,567,575,581,591
562,574,573,570,573,573,579,567,582,582,574,568,582,583,573,574,567,575,581,589
563,574,573,570,573,573,580,568,582,582,574,567,582,583,572,574,567,575,580,586
563,574,573,570,573,573,580,568,582,582,573,567,581,583,572,575,567,574,580,584
563,574,573,570,572,574,580,568,582,582,572,567,581,582,573,575,567,574,580,581
564,575,573,570,572,575,580,569,581,582,573,567,580,583,574,576,567,574,581,576
564,577,574,571,572,577,580,569,581,582,572,566,579,584,575,576,568,574,581,575
565,578,575,571,573,578,581,569,581,582,573,566,579,584,577,577,569,574,581,575
566,580,576,571,573,579,582,569,581,582,573,565,578,585,579,577,570,574,581,575
567,582,577,571,573,581,583,569,581,582,574,564,578,585,580,578,571,575,580,574
567,584,578,572,574,582,583,569,582,583,575,564,577,585,582,578,572,575,580,574
568,586,579,572,575,582,583,569,582,583,575,563,577,585,584,578,572,575,580,574
569,588,580,573,575,582,583,568,582,583,576,563,577,585,585,578,572,575,580,574
570,589,580,573,576,582,583,568,583,584,577,562,578,586,586,578,573,576,579,574
571,590,581,573,577,582,583,567,584,585,577,562,578,586,586,578,573,577,579,575
571,591,582,573,578,581,584,566,585,586,577,562,578,586,586,579,574,577,579,575
571,591,582,574,579,581,584,566,586,587,578,562,579,586,586,579,575,578,579,576
571,592,583,574,579,581,585,566,587,588,578,562,579,585,585,580,577,578,579,577
572,592,583,574,579,582,586,566,587,588,578,562,579,584,585,580,578,578,580,578
572,593,584,574,580,582,586,567,588,589,579,563,578,584,584,581,579,578,580,579
572,592,585,574,580,582,587,568,588,590,579,563,578,583,584,582,581,578,582,580
573,593,586,575,581,583,588,569,588,590,580,564,578,583,584,583,582,579,583,581
573,593,586,576,581,584,589,571,588,591,580,565,578,584,585,584,582,579,584,583
574,593,587,577,582,585,590,573,589,591,580,567,577,585,586,586,583,580,585,584
574,593,588,578,582,586,591,574,589,592,581,569,578,586,586,587,583,581,586,586
575,593,589,580,582,587,592,576,589,592,582,571,578,587,587,587,583,582,586,588
576,593,589,581,582,588,594,576,588,592,583,573,579,588,588,587,582,582,586,589
576,592,590,582,582,589,594,576,587,593,584,575,579,588,588,587,581,583,586,590
576,593,591,583,581,589,595,575,586,593,585,577,580,589,588,587,580,583,585,591
576,593,592,584,580,590,595,574,585,593,587,578,580,590,588,587,578,583,583,591
575,594,592,584,579,590,594,572,583,594,587,579,581,590,587,586,576,583,580,591
574,594,591,584,576,589,593,570,580,594,587,578,581,590,586,584,574,582,576,591
572,592,590,583,574,589,591,568,577,593,586,577,580,590,585,582,572,580,571,590
569,590,588,582,571,588,589,566,573,592,585,575,578,589,583,579,569,578,567,589
566,587,586,579,567,586,586,563,569,591,582,572,576,587,580,576,567,575,561,587
562,584,582,577,563,583,581,559,565,589,580,568,573,583,578,572,564,572,555,584
558,579,577,573,559,580,575,555,561,587,577,564,570,579,575,569,561,568,550,580
554,573,572,570,554,576,570,550,556,584,573,560,566,575,572,565,558,564,545,577
550,568,567,566,550,572,564,546,553,580,570,556,563,570,569,561,555,560,541,573
544,563,561,561,544,568,558,543,549,576,566,552,559,565,566,558,553,556,537,569
541,558,556,556,540,563,552,537,546,572,562,547,556,560,563,556,551,551,532,565
536,553,552,550,536,559,548,533,544,568,557,543,552,554,561,552,549,547,530,562
532,547,548,546,532,555,545,531,543,564,553,539,548,550,559,549,548,543,528,558
529,543,545,541,527,551,543,531,543,561,549,536,545,546,557,547,548,540,527,556
526,540,543,537,525,549,543,531,544,558,546,533,543,544,555,545,548,538,528,553
526,539,542,534,523,546,542,531,545,555,543,532,541,542,553,543,550,538,530,550
525,538,542,531,524,545,543,531,548,554,540,531,540,542,552,541,551,536,531,549
525,539,541,528,525,544,544,532,550,552,538,531,540,542,550,539,553,537,533,547
526,539,541,527,526,543,546,534,552,551,537,531,541,543,549,538,555,537,534,546
525,541,542,527,528,542,549,536,556,549,536,531,543,544,548,539,557,539,538,546
527,543,544,528,531,543,552,538,559,549,537,531,545,545,548,539,559,540,540,546
530,546,546,530,535,546,556,541,563,550,537,533,548,547,549,540,562,542,544,548
532,550,548,532,538,548,560,545,566,551,539,535,550,549,550,541,565,545,549,549
534,553,552,534,541,551,564,548,569,552,540,537,554,551,552,543,567,548,554,552
539,557,555,537,545,554,568,552,573,554,542,538,557,554,553,545,569,551,559,554
543,560,559,540,549,558,572,555,577,556,544,540,560,558,556,548,571,555,564,556
546,564,563,543,554,561,577,559,581,559,546,543,563,562,560,551,573,559,569,558
550,568,566,547,559,564,581,562,585,562,549,545,566,566,563,555,576,563,573,560
555,571,571,550,564,568,585,566,588,565,552,548,570,571,568,558,578,566,577,561
560,575,575,554,568,571,589,568,591,568,555,551,574,575,572,562,581,570,581,563
565,579,580,558,573,575,591,571,594,571,558,554,578,579,576,566,584,574,585,564
571,583,584,562,577,579,593,574,593,575,561,557,582,584,581,570,586,578,588,567
575,586,587,566,582,583,594,575,594,579,565,561,586,587,585,574,588,582,589,569
580,588,589,570,585,587,594,577,595,582,568,564,590,590,588,578,589,586,590,571
583,590,591,573,588,589,594,578,596,586,571,567,592,591,591,582,589,588,590,574
585,592,591,577,590,590,594,578,595,588,573,570,593,592,592,586,589,591,590,576
587,593,591,580,592,591,594,579,597,590,576,573,595,593,593,588,590,592,590,579
588,593,591,584,592,591,594,579,597,591,578,575,595,593,594,590,590,593,590,581
588,594,591,586,593,591,595,579,598,592,580,577,596,594,595,591,591,594,590,583
