573,567,577,570,573,557,569,571,572,585,563,578,571,571,558,572,573,579,574,581,578,579,584,572,586,586,583,584,583,582,586,581,572,568,579,574,563,582,561,575,581,564,576,566,575,577,583,576,565,569
573,566,576,570,573,555,569,571,572,585,563,578,571,570,559,572,573,579,574,580,578,579,584,571,586,585,583,584,582,582,585,581,572,567,579,573,563,581,561,575,581,565,575,566,575,577,582,575,564,568
573,565,576,570,573,554,569,570,572,585,563,578,570,570,559,572,573,579,574,580,578,579,584,571,585,584,583,584,582,582,585,580,572,566,579,573,562,580,561,575,580,564,575,565,574,577,582,574,564,567
573,565,576,570,572,553,569,570,571,585,563,578,570,570,558,572,573,578,573,580,578,579,583,570,585,584,582,584,582,581,584,580,572,566,579,573,562,580,560,574,580,563,574,565,574,576,582,573,564,567
572,564,576,570,572,552,569,570,571,585,563,578,570,570,557,572,573,578,572,580,578,579,583,570,584,583,582,583,582,581,584,579,572,565,579,573,562,579,560,575,579,564,573,564,574,575,581,572,563,566
572,563,576,569,572,552,569,570,571,585,563,578,569,570,557,572,572,577,572,580,578,578,582,569,584,583,581,583,582,581,584,578,571,564,579,572,562,578,560,574,578,563,572,564,573,574,581,571,563,566
571,563,576,569,571,551,570,570,571,586,563,578,569,570,557,572,572,577,571,579,578,578,581,569,583,582,581,583,581,581,583,578,571,564,580,571,562,577,560,574,577,563,571,563,573,573,581,571,563,566
570,562,575,569,571,550,570,571,570,586,563,578,568,570,556,572,572,577,570,578,578,578,581,569,583,582,581,582,581,580,582,577,570,564,580,570,561,576,560,574,576,562,570,563,572,573,581,570,562,565
569,562,575,570,571,549,570,571,570,585,563,578,568,570,556,572,572,577,569,578,577,578,580,569,583,582,581,582,581,580,582,576,570,564,579,569,561,575,560,573,575,562,569,563,571,572,580,569,562,565
568,561,575,571,572,549,571,571,570,584,563,578,568,570,556,571,572,576,568,577,577,578,578,568,582,582,581,582,580,580,581,576,570,563,579,568,560,575,560,573,574,562,569,563,570,571,580,568,562,565
567,561,575,572,573,549,571,572,570,583,562,578,568,569,556,571,572,576,567,576,577,578,577,568,582,582,581,581,580,580,581,575,569,563,578,567,561,574,560,573,573,562,569,563,569,570,579,568,562,565
566,560,575,572,573,549,571,571,570,581,562,578,568,568,555,570,572,575,566,576,578,577,576,567,582,581,580,580,579,579,580,575,569,563,577,566,560,573,559,572,572,562,569,563,568,569,578,568,562,564
565,559,575,573,572,550,571,571,570,580,562,579,568,568,555,568,572,575,565,574,579,576,574,567,582,581,579,579,578,579,579,574,569,562,576,565,560,573,559,572,572,562,569,563,567,568,577,568,562,563
564,559,574,572,572,550,571,571,569,578,562,579,567,568,554,567,572,574,563,574,579,575,573,567,582,581,579,577,577,578,578,573,569,561,575,564,561,573,559,572,571,562,569,563,566,568,577,567,562,563
562,558,574,572,571,550,571,572,569,577,562,579,567,568,554,567,573,574,562,573,579,575,572,568,581,581,578,576,576,578,578,572,569,561,574,562,560,573,559,571,572,562,569,562,565,569,576,567,562,562
561,559,574,571,570,551,572,572,569,576,562,579,567,569,553,566,573,573,560,572,579,574,571,568,581,581,577,576,575,578,577,571,569,560,573,561,559,573,558,571,572,561,569,561,565,569,576,567,561,562
560,559,573,570,570,551,572,572,569,575,562,578,567,570,554,566,573,573,559,571,579,574,571,569,581,581,576,576,574,577,577,570,568,559,572,560,558,573,557,570,571,561,569,560,564,568,576,567,562,562
559,560,572,571,569,552,573,572,569,574,563,577,567,571,554,566,574,573,559,571,578,574,570,570,581,582,576,576,574,577,576,569,569,558,571,559,558,573,557,569,571,560,569,559,563,568,576,566,562,561
