573,567,577,570,573,557,569,571,572,585
573,566,576,570,573,555,569,571,572,585
573,565,576,570,573,554,569,570,572,585
573,565,576,570,572,553,569,570,571,585
572,564,576,570,572,552,569,570,571,585
572,563,576,569,572,552,569,570,571,585
571,563,576,569,571,551,570,570,571,586
570,562,575,569,571,550,570,571,570,586
569,562,575,570,571,549,570,571,570,585
568,561,575,571,572,549,571,571,570,584
567,561,575,572,573,549,571,572,570,583
566,560,575,572,573,549,571,571,570,581
565,559,575,573,572,550,571,571,570,580
564,559,574,572,572,550,571,571,569,578
562,558,574,572,571,550,571,572,569,577
561,559,574,571,570,551,572,572,569,576
560,559,573,570,570,551,572,572,569,575
559,560,572,571,569,552,573,572,569,574
559,561,572,571,569,552,573,571,569,574
558,562,573,572,569,553,574,570,569,574
558,563,573,573,570,554,574,570,569,574
558,565,574,574,571,555,575,569,570,574
559,566,575,574,571,555,576,569,571,574
559,568,576,575,572,555,577,569,571,574
561,568,577,575,573,556,578,569,572,574
562,569,578,575,574,556,578,569,572,574
563,569,579,575,575,557,578,570,573,574
565,569,580,576,575,557,579,571,573,574
566,568,581,577,575,556,579,572,574,574
567,566,581,578,573,554,579,572,575,573
567,563,582,579,571,552,579,571,575,571
565,560,583,580,567,549,578,569,575,570
563,556,583,581,562,544,577,567,574,568
560,551,582,581,557,540,575,564,573,566
556,547,581,579,552,535,572,560,570,563
552,541,578,577,547,530,569,556,567,561
548,536,576,573,541,526,564,552,564,557
543,531,572,568,535,522,559,547,559,554
538,528,568,562,530,520,555,542,555,550
533,524,563,557,526,518,550,537,551,547
530,520,558,551,522,513,546,533,546,543
526,518,553,545,520,514,542,527,542,539
522,516,548,541,517,513,540,524,537,536
521,515,544,534,516,514,537,520,533,531
519,513,540,529,515,513,535,518,530,528
519,514,536,524,515,515,534,517,526,524
519,513,533,520,515,513,533,515,524,521
519,516,530,517,515,511,532,514,524,519
519,515,528,517,514,513,532,515,523,517
521,513,527,515,515,514,533,515,524,516
521,519,526,514,516,519,534,516,524,516
525,517,526,514,517,521,537,518,525,516
529,519,526,513,521,524,540,519,527,518
532,519,527,514,525,525,544,521,527,517
537,521,529,516,530,527,547,524,529,519
542,521,531,518,535,530,552,528,533,521
548,525,533,521,541,534,557,531,536,525
554,530,537,524,546,538,562,539,540,527
559,536,540,530,552,542,568,543,545,533
564,542,543,535,558,544,574,549,550,540
569,548,547,542,563,547,579,555,556,544
574,553,552,549,568,549,584,561,561,549
578,558,556,556,572,551,588,567,565,553
582,562,561,564,576,553,591,572,569,558
585,565,565,571,578,555,591,576,573,562
587,567,570,578,580,557,592,580,576,565
589,568,574,584,582,558,593,582,579,568
590,568,579,589,583,560,594,584,581,571
590,569,583,591,584,561,594,585,582,573
590,569,587,592,584,562,594,587,583,574
