573,567,577,570,573
573,566,576,570,573
573,565,576,570,573
573,565,576,570,572
572,564,576,570,572
572,563,576,569,572
571,563,576,569,571
570,562,575,569,571
569,562,575,570,571
568,561,575,571,572
567,561,575,572,573
566,560,575,572,573
565,559,575,573,572
564,559,574,572,572
562,558,574,572,571
561,559,574,571,570
560,559,573,570,570
559,560,572,571,569
559,561,572,571,569
558,562,573,572,569
558,563,573,573,570
558,565,574,574,571
559,566,575,574,571
559,568,576,575,572
561,568,577,575,573
562,569,578,575,574
563,569,579,575,575
565,569,580,576,575
566,568,581,577,575
567,566,581,578,573
567,563,582,579,571
565,560,583,580,567
563,556,583,581,562
560,551,582,581,557
556,547,581,579,552
552,541,578,577,547
548,536,576,573,541
543,531,572,568,535
538,528,568,562,530
533,524,563,557,526
530,520,558,551,522
526,518,553,545,520
522,516,548,541,517
521,515,544,534,516
519,513,540,529,515
519,514,536,524,515
519,513,533,520,515
519,516,530,517,515
519,515,528,517,514
521,513,527,515,515
521,519,526,514,516
525,517,526,514,517
529,519,526,513,521
532,519,527,514,525
537,521,529,516,530
542,521,531,518,535
548,525,533,521,541
554,530,537,524,546
559,536,540,530,552
564,542,543,535,558
569,548,547,542,563
574,553,552,549,568
578,558,556,556,572
582,562,561,564,576
585,565,565,571,578
587,567,570,578,580
589,568,574,584,582
590,568,579,589,583
590,569,583,591,584
590,569,587,592,584
