211.899,104.019,554.782
136.495,89.375,569.985
121.9,92.4267,556.293
207.715,95.0593,588.322
160.208,88.3846,576.069
211.899,104.019,554.782
183.227,89.7267,583.607
211.899,104.019,554.782
211.899,104.019,554.782
