78,84,102,96,80,85,83,79,108,103,84,106,95,90,70,74,74,88,83,88
78,84,102,97,80,86,83,79,108,103,84,106,95,90,70,75,74,88,83,88
78,84,102,96,79,85,83,79,108,104,84,106,95,90,70,75,74,88,83,88
79,84,102,96,79,85,83,78,107,104,84,105,95,90,70,75,73,88,82,88
79,84,102,96,79,85,82,78,107,103,84,105,94,89,70,75,73,87,82,88
79,84,102,95,79,85,82,78,106,103,83,104,94,89,69,75,73,87,82,87
79,84,102,95,79,85,82,77,105,102,83,104,93,88,68,74,72,86,82,86
79,84,102,95,79,85,82,77,104,101,82,103,91,88,68,74,71,85,81,85
78,84,102,95,80,85,82,77,103,99,81,102,90,88,68,73,71,85,81,84
78,84,102,95,80,84,81,77,102,97,80,101,89,88,68,72,70,84,80,83
78,83,101,96,81,84,82,77,102,97,80,99,88,89,68,71,69,84,79,82
78,83,101,95,81,83,82,77,102,96,80,99,87,90,69,71,69,85,78,81
78,83,101,97,81,83,82,77,103,96,80,99,85,91,69,70,69,85,78,80
78,83,101,97,82,84,83,77,104,96,80,99,85,93,69,70,69,85,77,79
79,82,101,99,83,84,84,75,104,97,80,98,85,94,69,70,69,84,76,77
79,82,101,100,84,84,85,74,105,98,80,98,87,95,69,71,68,84,75,76
79,82,101,102,87,85,85,75,105,99,80,96,87,96,70,72,68,86,76,76
80,83,101,104,89,84,86,75,103,99,81,95,89,96,72,72,70,88,77,78
81,83,101,105,93,84,87,78,104,98,81,96,91,97,75,73,73,92,79,81
83,83,102,106,96,83,89,80,104,98,83,98,92,97,77,73,75,96,82,84
84,83,103,108,99,83,90,83,106,98,85,100,94,98,78,72,76,98,84,88
86,84,104,109,101,83,92,85,108,99,86,103,95,98,82,73,77,100,87,91
87,84,106,109,100,84,93,85,109,101,87,105,96,98,84,75,77,99,90,93
88,84,108,110,100,85,94,87,110,101,87,107,95,97,86,76,76,98,91,95
88,85,110,109,100,86,95,88,111,103,86,108,95,97,88,77,75,96,91,97
88,86,111,107,97,87,94,88,110,103,85,108,95,95,88,78,73,94,91,97
87,87,111,106,96,88,93,88,109,103,85,107,95,93,88,79,72,91,89,97
87,87,111,104,91,88,92,88,107,102,84,106,96,91,85,80,71,88,88,95
87,88,111,102,88,88,90,87,105,100,83,103,97,89,82,79,72,86,86,93
86,89,110,101,85,87,88,88,103,99,83,101,96,88,79,79,72,85,83,91
86,90,107,99,81,86,86,84,101,97,84,99,94,87,77,77,71,85,81,88
85,90,106,98,80,84,84,82,99,96,84,97,93,86,72,76,69,85,78,85
85,91,107,97,80,82,83,77,99,95,84,97,92,86,68,73,69,85,77,82
84,91,105,96,80,82,81,76,101,96,84,97,90,86,66,73,68,85,76,81
83,90,105,95,80,82,80,75,102,97,85,98,90,86,65,73,69,85,76,80
