211.972,92.163,588.352
218.526,106.535,573.59
138.58,86.6,564.29
153.211,85.2556,572.556
122.167,89.28,555.047
191.033,86.89,583.883
218.526,106.535,573.59
127.85,87.0062,572.512
169.885,85.14,578.375
