580,572,578,581,582,564,580,574,566,562,573,570,561,572,578,570,567,568,577,566,578,580,576,573,577,579,580,580,576,584
580,572,578,581,582,564,580,574,566,562,573,570,560,571,577,570,567,567,577,565,578,580,576,572,577,579,580,580,576,584
580,572,579,581,582,564,580,574,566,562,573,570,560,571,577,569,568,567,577,565,578,580,576,572,576,579,579,580,576,584
580,572,579,582,583,564,579,574,566,561,573,570,560,572,577,569,568,567,577,565,579,579,576,572,577,579,579,580,575,584
579,573,579,582,584,564,579,575,567,561,573,571,561,573,577,569,568,568,577,566,579,579,576,571,577,580,579,580,576,585
579,573,578,583,585,565,579,576,568,562,573,571,561,574,578,569,569,569,578,567,580,580,577,571,577,580,579,581,576,585
579,573,578,584,586,565,578,577,569,562,574,572,562,575,578,570,569,570,579,569,581,580,578,572,578,580,580,581,577,586
579,573,578,584,588,565,577,577,569,563,574,573,563,575,579,570,570,572,579,570,581,581,579,573,579,580,580,582,578,587
580,573,578,585,589,565,577,578,570,564,575,574,564,576,580,571,572,574,579,572,582,582,581,573,580,580,581,582,578,588
581,574,578,586,589,565,577,579,572,566,577,575,565,576,582,571,574,577,579,574,582,582,582,574,582,580,582,583,578,588
582,574,579,585,590,567,578,581,573,567,579,577,566,577,583,571,576,579,580,576,582,582,584,575,583,580,583,584,579,589
583,575,579,586,590,568,579,583,575,569,580,579,567,578,585,572,578,581,582,578,583,582,586,575,585,581,585,585,581,589
585,576,579,586,590,570,580,586,577,572,583,581,568,579,586,573,581,584,584,581,584,582,588,576,587,582,586,586,583,589
586,577,580,587,590,572,581,588,579,574,585,583,570,581,587,575,584,586,586,584,586,584,589,576,588,584,587,586,585,590
587,578,581,587,591,574,582,589,581,578,587,586,572,582,587,577,585,586,587,585,586,585,588,577,588,586,588,586,587,589
588,579,583,587,591,577,582,590,583,580,588,587,575,584,587,579,585,588,588,586,587,587,589,579,589,587,589,587,587,589
589,580,584,586,592,580,583,591,585,583,589,588,576,586,588,581,586,590,588,588,587,588,590,581,590,588,589,587,588,590
589,582,586,585,592,583,584,592,586,585,590,589,578,586,589,584,587,592,589,589,587,588,591,582,590,588,589,587,588,590
589,584,586,586,593,586,585,593,586,586,590,589,580,586,590,585,588,593,590,591,588,588,592,584,591,589,589,588,589,591
589,585,587,586,593,586,585,594,587,586,590,591,581,586,591,586,588,594,591,592,589,589,593,585,592,590,590,588,590,591
589,587,587,586,594,587,586,595,588,587,591,592,582,586,593,586,588,594,591,593,590,590,594,586,592,591,590,589,591,592
588,587,586,586,594,588,586,596,589,588,591,593,583,586,594,587,588,594,592,594,591,591,595,588,592,592,589,589,592,592
588,587,586,586,594,588,586,596,589,589,591,594,584,586,596,588,588,593,593,595,591,592,595,587,592,593,589,590,593,593
588,587,586,587,594,589,587,596,589,590,591,594,585,587,596,589,587,594,593,596,592,593,595,588,593,594,589,591,594,593
588,588,586,587,594,590,587,597,590,590,591,594,585,587,597,590,587,593,593,596,592,593,595,588,593,594,589,592,595,593
589,588,587,587,594,590,587,597,590,590,591,594,585,586,597,590,586,593,593,596,592,593,595,589,593,594,589,593,595,594
589,588,587,588,593,591,588,596,590,590,590,593,585,584,597,591,585,592,593,596,592,592,595,590,592,593,589,594,595,594
589,587,587,588,593,591,588,596,590,589,589,593,585,582,597,591,584,591,592,596,592,592,595,590,592,593,589,594,594,594
589,587,587,588,592,591,588,596,589,589,589,592,585,580,597,591,585,590,591,595,592,592,594,590,591,593,589,594,594,594
589,587,587,588,592,591,588,595,589,589,588,591,584,578,596,590,584,589,591,594,591,592,593,590,591,592,589,594,593,594
588,586,588,587,591,590,586,595,588,589,587,590,583,575,595,589,582,588,590,593,591,592,593,590,590,591,589,595,592,594
588,586,587,587,590,590,584,594,587,588,584,590,581,572,594,588,580,587,589,592,591,592,592,590,589,591,589,595,592,594
588,586,586,587,589,589,581,593,587,587,580,589,580,569,592,588,578,584,589,591,590,591,591,589,589,590,589,594,590,594
586,585,586,587,588,589,578,592,587,587,575,589,577,566,590,587,576,580,588,589,589,590,590,589,589,589,589,594,589,594
584,583,586,586,585,587,575,591,584,586,571,588,574,563,589,586,574,577,587,588,588,589,589,589,587,588,589,593,588,594
582,581,586,583,582,587,571,590,581,583,567,585,571,560,589,585,571,573,587,586,588,589,589,590,584,587,589,592,587,593
580,579,584,581,579,583,568,589,577,581,564,582,568,557,586,583,568,569,584,586,587,588,588,588,580,584,589,591,585,593
578,577,581,578,576,578,564,585,573,577,561,578,564,554,582,579,565,566,580,583,585,585,585,586,576,580,588,590,582,592
576,574,578,575,572,574,560,582,570,574,558,574,562,552,579,575,562,562,576,579,581,582,582,583,572,577,586,589,579,591
574,572,575,572,569,570,557,578,566,571,556,570,559,549,574,572,560,559,572,575,576,578,579,579,569,573,584,589,577,590
571,570,572,569,567,567,554,574,563,568,553,565,556,547,571,569,557,557,568,571,572,574,576,576,565,570,581,588,574,590
569,568,569,567,564,563,552,571,560,566,551,561,553,545,567,567,554,554,565,567,568,570,572,572,563,567,578,585,571,587
567,566,566,564,561,560,551,567,558,563,549,558,551,544,563,564,553,551,561,564,564,567,569,569,560,564,574,582,569,584
565,563,564,562,559,557,551,564,555,561,549,555,549,544,560,560,553,549,558,560,561,564,566,565,557,560,571,579,567,580
564,561,561,560,557,554,550,561,553,559,549,553,548,545,557,557,553,548,556,556,558,562,564,563,555,557,568,576,566,576
562,559,560,558,555,552,550,558,551,557,550,551,546,547,555,555,553,548,554,552,555,560,561,560,554,555,565,574,564,573
561,557,558,557,554,552,551,554,550,556,552,551,546,549,552,554,555,548,552,549,552,559,559,557,553,553,562,573,563,570
561,556,557,556,554,551,552,551,549,557,554,551,546,551,551,552,557,549,551,545,550,557,558,554,553,552,561,571,562,568
561,555,556,555,555,552,553,548,549,558,557,551,547,553,550,551,560,551,550,543,549,557,558,552,553,551,559,569,562,566
561,554,556,555,556,552,555,547,550,559,560,552,548,556,550,551,563,554,550,542,550,557,558,551,553,551,558,568,562,565
561,555,556,556,558,554,557,547,551,559,563,553,549,559,551,551,567,558,551,541,550,557,558,550,555,551,557,566,562,565
562,555,558,557,561,556,559,548,552,559,567,554,552,561,552,553,571,562,552,542,552,559,560,550,556,551,557,565,563,566
564,556,560,559,564,558,562,549,553,560,571,556,554,564,553,554,574,567,554,544,554,561,562,551,558,553,557,564,565,567
565,558,562,561,568,561,565,551,555,562,576,558,558,567,555,557,578,570,555,546,556,563,564,552,560,555,557,564,566,568
568,559,565,563,572,564,569,553,558,564,580,561,561,571,557,560,581,574,557,548,559,566,567,554,562,558,559,564,568,570
571,560,568,566,577,567,573,555,561,567,584,564,565,573,560,562,583,577,560,551,562,568,570,557,565,561,561,565,570,572
574,562,571,569,581,570,577,559,565,571,586,567,569,575,563,566,583,580,562,554,565,570,574,561,568,564,563,565,573,574
578,564,574,571,586,574,581,561,568,575,588,570,573,576,567,570,584,583,564,557,569,572,578,564,571,567,566,566,576,577
581,565,576,574,588,578,584,565,572,578,589,574,578,577,570,575,586,585,567,562,573,574,582,569,575,569,568,566,580,579
583,568,579,577,589,582,587,569,576,582,590,577,581,577,573,579,587,585,570,566,578,577,585,573,578,573,570,568,584,582
586,570,581,579,590,585,588,573,580,584,591,581,584,578,578,583,587,586,573,571,583,579,587,578,582,576,573,569,587,585
588,572,583,581,591,586,589,578,583,585,591,585,585,579,582,585,587,587,577,576,586,581,588,582,585,580,574,572,587,587
589,575,585,583,591,587,590,582,584,587,592,586,585,579,586,586,588,588,580,581,587,584,587,585,588,584,576,574,589,588
589,578,585,584,592,589,590,586,584,589,592,588,585,579,586,587,587,589,584,583,588,585,587,588,588,587,577,577,590,588
590,580,586,585,592,591,590,587,585,591,591,590,585,578,588,588,587,590,585,585,589,586,587,589,589,587,579,581,592,588
591,582,586,585,592,593,591,588,585,593,591,591,585,577,589,589,586,590,586,587,589,586,587,589,591,588,581,584,593,588
592,584,586,584,592,594,591,589,586,593,591,592,585,576,591,590,585,591,587,589,590,586,587,588,592,589,583,587,594,588
592,584,586,584,591,595,590,590,586,593,590,592,585,576,590,590,584,591,588,590,591,586,587,589,592,590,585,588,595,588
592,584,586,584,591,596,589,591,586,593,589,593,585,574,592,590,584,591,588,592,591,587,587,589,593,591,586,588,595,588
592,584,587,584,591,596,587,591,585,593,589,593,585,573,593,589,583,591,588,594,592,587,587,589,593,591,586,589,596,589
