580,572,578,581,582,564,580,574,566,562
580,572,578,581,582,564,580,574,566,562
580,572,579,581,582,564,580,574,566,562
580,572,579,582,583,564,579,574,566,561
579,573,579,582,584,564,579,575,567,561
579,573,578,583,585,565,579,576,568,562
579,573,578,584,586,565,578,577,569,562
579,573,578,584,588,565,577,577,569,563
580,573,578,585,589,565,577,578,570,564
581,574,578,586,589,565,577,579,572,566
582,574,579,585,590,567,578,581,573,567
583,575,579,586,590,568,579,583,575,569
585,576,579,586,590,570,580,586,577,572
586,577,580,587,590,572,581,588,579,574
587,578,581,587,591,574,582,589,581,578
588,579,583,587,591,577,582,590,583,580
589,580,584,586,592,580,583,591,585,583
589,582,586,585,592,583,584,592,586,585
589,584,586,586,593,586,585,593,586,586
589,585,587,586,593,586,585,594,587,586
589,587,587,586,594,587,586,595,588,587
588,587,586,586,594,588,586,596,589,588
588,587,586,586,594,588,586,596,589,589
588,587,586,587,594,589,587,596,589,590
588,588,586,587,594,590,587,597,590,590
589,588,587,587,594,590,587,597,590,590
589,588,587,588,593,591,588,596,590,590
589,587,587,588,593,591,588,596,590,589
589,587,587,588,592,591,588,596,589,589
589,587,587,588,592,591,588,595,589,589
588,586,588,587,591,590,586,595,588,589
588,586,587,587,590,590,584,594,587,588
588,586,586,587,589,589,581,593,587,587
586,585,586,587,588,589,578,592,587,587
584,583,586,586,585,587,575,591,584,586
582,581,586,583,582,587,571,590,581,583
580,579,584,581,579,583,568,589,577,581
578,577,581,578,576,578,564,585,573,577
576,574,578,575,572,574,560,582,570,574
574,572,575,572,569,570,557,578,566,571
571,570,572,569,567,567,554,574,563,568
569,568,569,567,564,563,552,571,560,566
567,566,566,564,561,560,551,567,558,563
565,563,564,562,559,557,551,564,555,561
564,561,561,560,557,554,550,561,553,559
562,559,560,558,555,552,550,558,551,557
561,557,558,557,554,552,551,554,550,556
561,556,557,556,554,551,552,551,549,557
561,555,556,555,555,552,553,548,549,558
561,554,556,555,556,552,555,547,550,559
561,555,556,556,558,554,557,547,551,559
562,555,558,557,561,556,559,548,552,559
564,556,560,559,564,558,562,549,553,560
565,558,562,561,568,561,565,551,555,562
568,559,565,563,572,564,569,553,558,564
571,560,568,566,577,567,573,555,561,567
574,562,571,569,581,570,577,559,565,571
578,564,574,571,586,574,581,561,568,575
581,565,576,574,588,578,584,565,572,578
583,568,579,577,589,582,587,569,576,582
586,570,581,579,590,585,588,573,580,584
588,572,583,581,591,586,589,578,583,585
589,575,585,583,591,587,590,582,584,587
589,578,585,584,592,589,590,586,584,589
590,580,586,585,592,591,590,587,585,591
591,582,586,585,592,593,591,588,585,593
592,584,586,584,592,594,591,589,586,593
592,584,586,584,591,595,590,590,586,593
592,584,586,584,591,596,589,591,586,593
592,584,587,584,591,596,587,591,585,593
592,584,587,585,590,596,585,591,585,591
592,584,587,585,590,596,582,591,585,590
592,584,587,585,590,595,579,590,585,589
592,584,587,584,590,594,576,590,585,588
592,584,587,584,590,593,573,590,583,587
591,583,586,583,590,592,569,589,582,585
590,582,587,581,589,590,566,589,579,581
589,581,586,579,589,589,563,588,577,577
589,579,584,577,588,588,559,586,574,574
586,577,581,574,586,587,556,584,571,570
583,574,578,571,583,585,553,580,568,567
580,571,575,569,581,580,550,576,565,564
577,569,572,566,578,576,547,572,561,561
574,566,568,564,574,572,545,569,558,559
572,563,564,561,571,568,544,565,555,556
569,561,560,560,568,564,544,562,553,554
567,559,557,558,565,560,544,559,550,552
564,557,555,556,562,556,545,557,548,551
562,556,553,555,559,552,546,555,547,551
560,555,551,554,558,550,548,554,546,551
