170,137,220,199,164,132,121,171,164,197,175,105,219,208,186,147,112,220,209,175
170,137,220,199,164,132,121,171,164,197,175,105,220,208,186,147,112,220,209,175
171,138,220,199,164,132,121,171,165,197,175,105,220,208,186,147,112,220,209,175
171,138,220,199,164,132,121,171,165,197,175,105,220,209,186,147,112,220,210,175
171,138,220,198,164,132,121,171,165,198,175,105,220,209,186,147,112,220,209,175
172,138,220,198,164,132,121,171,164,198,175,105,220,209,186,147,112,220,209,175
172,138,221,198,165,132,121,171,164,198,175,105,220,209,186,147,112,220,209,175
172,138,221,198,165,132,121,171,164,198,175,105,220,209,187,147,112,220,209,175
173,138,221,199,165,131,122,171,164,198,175,105,220,209,187,147,112,219,209,175
173,138,221,199,165,132,123,171,164,198,175,105,220,209,187,147,112,219,209,175
173,138,221,199,166,132,123,171,164,198,176,105,221,210,187,147,113,219,209,176
173,138,222,199,166,132,123,171,164,198,176,106,221,210,187,147,113,219,209,177
174,138,222,199,167,132,124,171,164,198,177,106,221,210,186,148,113,220,209,178
174,138,222,199,167,132,124,171,164,198,178,106,221,210,187,148,113,220,209,179
174,139,223,200,168,133,125,171,164,198,178,107,222,211,186,149,114,220,210,179
175,139,223,200,168,133,126,171,164,198,179,107,222,211,187,149,114,220,210,180
175,140,224,200,168,133,126,171,164,198,179,107,223,211,187,149,115,220,210,180
175,140,225,200,169,133,126,170,164,197,180,107,223,211,188,149,115,221,211,181
175,141,225,200,169,134,126,170,164,197,180,107,223,211,188,150,115,221,210,181
175,141,225,201,169,134,127,170,164,197,180,107,224,211,188,150,115,221,211,181
175,141,226,202,169,134,127,170,164,196,180,107,224,211,187,151,115,221,210,181
175,142,226,202,168,134,127,169,163,197,181,108,224,211,188,151,115,221,211,181
176,142,225,202,168,134,127,169,163,197,181,108,223,209,188,151,115,221,211,181
176,142,225,201,169,134,128,169,162,197,181,108,223,209,188,151,115,221,211,181
176,142,225,201,168,134,128,169,162,197,181,108,223,209,188,151,115,221,211,180
176,142,225,202,169,134,128,168,162,197,181,108,223,208,188,152,115,221,211,181
176,142,224,202,169,134,129,168,162,196,181,108,223,208,188,152,115,221,211,181
176,142,224,202,169,134,128,168,162,196,181,108,222,208,188,153,115,221,211,181
176,142,224,201,169,134,129,168,161,196,181,108,222,207,188,153,114,221,211,180
176,142,224,202,169,134,129,168,161,196,181,108,222,207,188,153,115,221,212,179
176,142,224,201,169,135,129,168,161,196,181,108,222,207,188,153,114,221,212,179
176,142,224,202,169,135,129,168,161,197,181,108,222,207,188,153,114,221,211,179
176,141,224,202,170,135,129,168,161,197,181,108,221,207,188,153,114,221,212,179
176,141,224,202,170,135,128,168,161,197,181,108,221,207,188,153,114,221,213,180
177,141,224,202,170,136,128,169,161,197,180,108,221,207,188,153,114,221,213,180
177,140,224,203,170,136,128,169,161,197,180,108,222,207,188,153,113,219,210,181
177,140,224,202,170,136,128,169,162,197,180,108,221,207,188,153,113,221,213,181
177,140,224,202,170,136,128,169,161,197,180,108,221,207,188,154,113,218,210,181
177,140,224,202,170,136,128,169,162,197,180,108,222,207,188,154,113,222,210,181
177,140,224,202,169,136,128,169,162,198,179,108,222,207,188,154,113,219,208,181
