170,137,220,199,164
170,137,220,199,164
171,138,220,199,164
171,138,220,199,164
171,138,220,198,164
172,138,220,198,164
172,138,221,198,165
172,138,221,198,165
173,138,221,199,165
173,138,221,199,165
173,138,221,199,166
173,138,222,199,166
174,138,222,199,167
174,138,222,199,167
174,139,223,200,168
175,139,223,200,168
175,140,224,200,168
175,140,225,200,169
175,141,225,200,169
175,141,225,201,169
175,141,226,202,169
175,142,226,202,168
176,142,225,202,168
176,142,225,201,169
176,142,225,201,168
176,142,225,202,169
176,142,224,202,169
176,142,224,202,169
176,142,224,201,169
176,142,224,202,169
176,142,224,201,169
176,142,224,202,169
176,141,224,202,170
176,141,224,202,170
177,141,224,202,170
177,140,224,203,170
177,140,224,202,170
177,140,224,202,170
177,140,224,202,170
177,140,224,202,169
