593,572,580,581,567,575,573,573,569,571
593,572,579,581,567,574,573,572,569,571
593,572,582,581,567,573,573,573,569,571
593,572,580,581,566,573,573,573,569,571
593,572,578,581,566,572,573,573,568,570
594,572,581,580,565,572,572,573,569,570
594,572,577,579,564,571,572,573,568,570
594,571,577,579,563,570,571,572,568,569
594,571,575,577,562,570,570,572,567,569
594,569,574,575,561,568,569,571,565,568
594,568,574,573,559,567,567,569,564,567
594,566,570,571,557,565,565,567,562,567
563,563,568,570,556,563,563,565,560,566
563,561,566,568,553,561,561,563,558,564
563,558,564,565,551,559,559,561,556,562
563,556,561,563,548,557,557,559,554,562
563,554,558,560,546,555,554,558,551,558
563,552,556,558,545,554,552,555,549,558
562,551,554,555,543,552,550,554,547,556
562,549,550,552,542,550,547,551,545,554
561,547,548,549,540,548,544,549,543,552
560,546,546,546,546,547,551,548,541,551
559,544,547,544,545,545,549,545,539,549
558,543,545,548,534,551,547,543,544,547
556,542,543,545,542,550,546,542,543,546
554,541,540,544,540,549,544,546,542,544
551,539,538,541,538,547,543,545,540,543
549,538,536,540,536,546,542,543,539,543
547,537,534,538,535,545,541,541,538,541
544,536,531,537,533,543,540,540,537,539
542,536,529,535,532,543,540,539,536,538
539,535,528,534,531,541,539,537,534,537
537,534,526,532,529,540,539,535,533,536
535,533,525,531,528,539,538,535,532,533
533,533,523,529,527,538,539,533,531,532
530,530,522,529,525,538,538,532,530,530
527,530,521,527,525,537,537,532,528,528
525,527,520,527,525,536,536,531,527,528
523,528,519,526,523,535,536,531,526,526
522,527,518,525,523,535,536,530,526,524
