119,130,103,145,113,110,117,120,131,106,117,98,156,134,117,119,91,118,134,113
119,129,104,144,113,110,117,120,131,105,117,98,156,134,117,119,91,119,134,114
119,129,104,144,114,110,117,120,131,105,117,97,155,134,117,119,91,119,134,114
118,129,104,143,114,110,117,120,131,105,117,97,155,135,117,119,91,119,133,114
118,129,103,143,113,110,116,120,131,105,117,97,156,135,117,119,91,119,133,114
118,128,103,142,113,110,116,119,131,105,117,97,156,135,117,119,91,119,133,114
117,128,103,142,113,109,116,119,130,105,116,97,155,135,117,119,91,119,134,114
117,128,103,141,112,109,116,119,130,104,116,97,155,135,117,119,91,119,134,114
116,127,103,140,111,109,116,118,130,105,117,97,155,135,117,119,91,119,133,114
115,127,103,139,111,109,115,118,130,105,116,98,155,135,116,118,91,118,133,114
115,128,103,139,111,109,115,118,129,105,117,97,155,135,117,118,91,118,133,114
115,128,102,139,110,108,115,117,129,106,117,98,155,134,117,118,91,118,133,114
114,128,102,138,110,109,115,117,129,106,117,99,155,134,117,118,90,118,133,114
114,128,102,138,110,109,115,117,128,106,116,99,155,134,118,117,91,117,133,114
115,128,102,137,110,109,115,116,129,106,116,99,155,134,118,117,90,116,134,114
114,128,102,137,110,109,115,117,128,107,116,99,155,134,117,117,91,116,134,114
114,128,101,137,110,109,115,116,128,107,116,100,155,134,118,117,91,116,134,115
114,128,101,136,111,109,115,116,127,107,116,100,155,134,118,116,92,115,134,115
113,127,102,136,111,108,116,116,127,107,115,100,155,134,117,116,92,115,134,114
114,128,102,136,111,108,115,116,127,106,115,100,155,134,117,116,93,115,134,114
114,127,102,136,111,109,116,115,127,105,114,100,154,134,117,115,93,115,135,114
114,127,103,136,111,109,115,115,126,105,114,100,154,134,117,115,93,114,134,114
114,127,103,136,111,108,116,115,126,105,114,99,153,134,117,115,93,114,135,114
114,128,103,137,111,109,116,115,126,105,114,99,153,134,117,115,93,114,135,114
114,128,104,136,111,109,116,115,125,105,114,99,152,134,116,115,93,114,135,114
114,128,104,136,111,109,117,115,124,105,114,99,152,134,117,116,94,114,135,114
114,128,104,136,111,109,117,116,123,105,114,99,151,134,117,116,94,113,134,115
113,128,105,136,111,109,118,116,122,105,113,99,151,134,117,116,94,113,134,115
113,128,105,136,111,109,118,115,122,106,113,99,150,134,117,116,95,113,134,115
112,128,105,136,112,110,118,116,122,106,113,99,150,134,117,116,95,113,133,115
112,128,105,137,111,109,119,116,122,106,112,98,149,134,116,116,95,112,131,116
112,128,106,137,112,109,119,116,122,106,111,95,149,134,116,116,94,111,128,117
111,127,106,138,112,110,119,116,122,106,111,93,149,134,116,116,93,111,127,117
111,127,107,137,113,111,119,117,123,107,112,92,149,133,117,116,91,112,126,118
109,127,107,137,114,110,120,117,123,106,112,91,148,133,117,115,90,112,125,118
108,126,108,137,114,110,120,116,123,106,113,91,148,132,117,114,90,112,126,119
107,126,108,136,114,110,119,116,124,105,113,91,148,133,117,113,91,113,126,119
106,125,107,136,115,111,119,115,125,104,113,91,148,132,117,112,93,113,127,119
106,125,108,136,114,109,120,114,136,102,114,93,148,132,118,112,96,114,128,119
104,125,108,136,114,110,120,114,136,101,114,92,148,132,118,112,101,117,127,117
