70,80,78,85,82,76,99,96,97,109
70,80,79,86,82,76,99,96,97,109
70,80,79,86,83,76,99,96,98,109
70,80,79,87,84,77,99,96,98,109
71,81,80,88,85,78,99,96,98,110
72,82,81,89,86,79,100,97,99,110
74,83,83,91,88,81,101,98,100,111
76,85,84,93,90,82,103,99,102,112
79,87,86,96,92,85,105,101,103,114
81,90,89,98,94,87,108,103,106,116
84,92,91,101,96,90,110,105,108,118
87,94,93,104,98,93,113,108,111,120
90,96,96,106,100,96,116,111,114,122
93,98,99,109,102,99,119,114,117,125
96,100,101,112,104,101,122,117,120,128
98,102,104,114,106,104,125,120,124,130
101,105,106,116,108,107,128,124,127,132
103,107,109,119,110,109,131,127,131,135
106,110,112,121,111,112,134,130,134,137
108,113,114,123,114,115,137,133,138,139
111,115,117,126,116,118,140,136,141,141
114,118,119,127,118,120,142,139,144,144
118,120,121,130,121,123,145,142,148,146
120,122,124,132,124,126,148,146,150,148
124,125,126,134,127,129,150,149,153,151
128,127,129,137,131,132,153,152,156,153
132,129,132,139,134,135,156,156,159,155
136,132,134,142,138,138,159,158,162,159
139,134,137,144,142,141,162,161,165,161
143,136,140,147,145,143,165,164,167,164
147,138,142,150,149,146,167,167,170,168
151,141,145,153,153,149,170,170,172,171
154,143,147,156,157,150,173,172,175,174
156,145,150,159,161,152,175,174,177,177
159,147,152,161,164,155,178,176,180,181
161,149,154,163,167,157,179,178,183,185
163,152,156,166,171,160,182,180,184,188
165,154,159,168,173,161,184,182,186,191
166,157,161,171,177,165,186,185,180,193
167,160,163,173,180,166,187,187,182,196
