119,130,103,145,113,110,117,120,131,106
119,129,104,144,113,110,117,120,131,105
119,129,104,144,114,110,117,120,131,105
118,129,104,143,114,110,117,120,131,105
118,129,103,143,113,110,116,120,131,105
118,128,103,142,113,110,116,119,131,105
117,128,103,142,113,109,116,119,130,105
117,128,103,141,112,109,116,119,130,104
116,127,103,140,111,109,116,118,130,105
115,127,103,139,111,109,115,118,130,105
115,128,103,139,111,109,115,118,129,105
115,128,102,139,110,108,115,117,129,106
114,128,102,138,110,109,115,117,129,106
114,128,102,138,110,109,115,117,128,106
115,128,102,137,110,109,115,116,129,106
114,128,102,137,110,109,115,117,128,107
114,128,101,137,110,109,115,116,128,107
114,128,101,136,111,109,115,116,127,107
113,127,102,136,111,108,116,116,127,107
114,128,102,136,111,108,115,116,127,106
114,127,102,136,111,109,116,115,127,105
114,127,103,136,111,109,115,115,126,105
114,127,103,136,111,108,116,115,126,105
114,128,103,137,111,109,116,115,126,105
114,128,104,136,111,109,116,115,125,105
114,128,104,136,111,109,117,115,124,105
114,128,104,136,111,109,117,116,123,105
113,128,105,136,111,109,118,116,122,105
113,128,105,136,111,109,118,115,122,106
112,128,105,136,112,110,118,116,122,106
112,128,105,137,111,109,119,116,122,106
112,128,106,137,112,109,119,116,122,106
111,127,106,138,112,110,119,116,122,106
111,127,107,137,113,111,119,117,123,107
109,127,107,137,114,110,120,117,123,106
108,126,108,137,114,110,120,116,123,106
107,126,108,136,114,110,119,116,124,105
106,125,107,136,115,111,119,115,125,104
106,125,108,136,114,109,120,114,136,102
104,125,108,136,114,110,120,114,136,101
