576,577,578,576,583,580,588,563,560,579
576,577,578,577,583,580,587,563,560,579
576,577,578,577,583,580,587,563,560,580
576,577,578,577,583,580,587,563,560,580
576,577,578,577,583,580,587,563,561,580
576,578,579,578,583,580,587,563,561,580
577,578,579,579,583,580,587,563,561,580
577,579,579,580,583,581,587,563,562,580
578,579,580,580,584,581,587,563,562,580
579,580,580,581,584,581,586,563,563,579
579,580,581,582,584,582,586,563,563,579
580,580,581,583,585,582,585,563,564,578
580,579,581,583,585,582,585,564,564,578
580,579,581,584,585,582,585,564,565,577
581,578,581,585,585,582,584,565,565,577
581,578,581,585,584,581,584,566,566,578
582,578,581,585,583,581,584,567,567,578
582,578,581,586,583,580,584,568,569,578
582,578,581,586,583,580,584,569,570,579
582,579,581,586,582,580,584,570,572,580
582,579,580,586,582,580,584,571,574,581
581,579,580,586,581,579,584,571,575,581
581,579,579,586,581,579,584,572,577,581
581,579,579,587,580,579,584,572,579,582
581,579,579,586,580,579,584,573,580,583
581,579,578,586,581,579,584,573,580,583
582,579,578,586,581,580,584,575,581,584
583,579,578,586,581,580,584,576,582,584
583,579,578,586,582,581,584,577,582,584
584,580,578,587,582,581,584,579,584,585
585,580,578,587,583,581,584,580,585,586
586,581,578,587,584,581,584,581,586,586
587,581,577,587,584,582,584,582,588,587
588,582,577,588,585,582,585,582,589,588
588,582,576,588,585,582,585,583,591,589
589,583,576,588,585,582,585,583,593,589
589,584,576,588,585,583,586,583,595,590
590,584,576,589,585,583,586,583,596,590
591,586,577,589,585,584,587,584,597,590
591,587,577,589,586,585,587,584,599,591
